player_id,short_name,long_name,player_positions,overall,potential,age,dob,height_cm,weight_kg,nationality_name,club_name,league_id,league_name,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,movement_reactions,mentality_composure,mentality_vision,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,player_traits
277985,Mahamadou Diarra,Mahamadou Diarra,"ST, RW, RM",63,73,22,2003-11-30,182,77,Mali,WSG Tirol,80,Ö. Bundesliga,Right,2,2,68,65,43,60,21,54,58,44,48,9,6,9,11,11,,
279063,Leandro Hernández,Leandro Hernández,"LW, LM",63,75,21,2005-06-13,164,66,Chile,,,Libertadores,Right,3,3,75,56,51,66,24,39,57,53,55,7,12,13,8,13,,
183807,Pádraig Amond,Pádraig Amond,ST,63,63,38,1988-04-15,178,79,Ireland,Waterford,,SSE Airtricity PD,Right,4,2,33,65,50,61,34,67,61,70,55,11,12,9,16,14,,Precision Header
238576,Jeong Tae Wook,Tae Wook Jeong,CB,63,64,29,1997-05-16,194,92,South Korea,FC Seoul,83,K League 1,Right,3,2,47,31,47,46,61,78,54,55,46,9,11,8,14,15,,"Precision Header, Jockey, Slide Tackle, Aerial Fortress, Bruiser"
247490,Jacob Haahr,Jacob Haahr,CB,63,74,24,2002-03-10,187,75,Denmark,,41,Eliteserien,Right,2,2,66,25,42,56,62,59,60,45,28,6,14,13,12,14,,
264657,Redouane Halhal,Redouane Halhal,CB,63,73,23,2003-03-05,187,79,Morocco,KV Mechelen,4,1A Pro League,Right,3,2,59,30,44,48,64,65,55,45,39,6,13,14,11,14,,
271754,Arif Kocaman,Arif Kocaman,"CB, LB",63,76,22,2003-09-14,184,72,Turkey,,,Trendyol Süper Lig,Left,2,2,47,36,43,56,65,63,62,46,30,6,7,11,13,12,,Block
72894,Lorenzo Milani,Lorenzo Milani,"LB, LM",63,70,25,2001-05-22,178,70,Italy,,10,Eredivisie,Left,4,2,65,26,51,51,62,54,54,53,43,14,14,12,10,11,,
79160,Damian Kelvin,Damian Kelvin,CB,63,70,24,2002-06-15,194,97,Switzerland,FC Lugano,189,Brack Super League,Right,2,2,62,28,41,43,59,76,56,56,33,8,11,15,13,10,,
79639,Mathis Magnin,Mathis Magnin,CB,63,73,24,2001-09-24,190,85,Switzerland,Rodez AF,,Ligue 2 BKT,Right,2,2,55,26,48,50,63,67,47,43,34,15,13,11,8,13,,
213323,Saulo Decarli,Saulo Decarli,CB,63,63,34,1992-02-04,188,82,Switzerland,GC Zürich,,Brack Super League,Right,2,2,45,34,49,53,62,66,64,66,43,16,6,9,9,14,,"Intercept, Slide Tackle"
229856,Javier Parraguez,Javier Parraguez,ST,63,61,36,1989-12-31,183,89,Chile,,,Sudamericana,Right,3,3,48,62,49,58,25,67,58,52,53,12,7,9,7,11,,"Finesse Shot, Enforcer"
267486,Andrin Hunziker,Andrin Hunziker,ST,63,70,23,2003-02-21,192,83,Switzerland,,,Brack Super League,Right,2,2,59,60,41,55,25,69,63,52,45,15,9,14,14,10,,
270400,Michael Glück,Michael Glück,"CB, RB, RM",63,72,23,2003-06-13,189,84,Austria,VfB Stuttgart II,2076,3. Liga,Right,3,2,60,27,43,50,63,66,59,58,30,13,14,12,8,8,,
70460,Jesse van de Haar,Jesse van de Haar,ST,63,76,21,2005-01-26,188,73,Netherlands,,10,Eredivisie,Right,3,2,61,63,47,62,20,55,60,58,51,9,5,10,8,10,,
75084,Tobias Hedl,Tobias Hedl,ST,63,69,23,2003-01-15,185,80,Austria,Zulte Waregem,,1A Pro League,Right,2,2,58,66,47,61,17,59,58,44,49,8,13,6,15,8,,
271317,Rafael Fernandes,Rafael Tavares Gomes Fernandes,CB,63,74,24,2002-06-28,191,83,Portugal,LOSC Lille,,Ligue 1 McDonald's,Right,3,2,48,37,49,47,63,64,56,46,32,9,9,7,6,14,,
70869,Cheick Mamadou Diabaté,Cheick Mamadou Diabaté,CB,63,72,22,2004-01-01,188,80,Ivory Coast,Wolfsberger AC,80,Ö. Bundesliga,Right,2,2,68,27,42,39,63,68,63,43,32,6,9,7,15,12,,
254750,Brage Skaret,Brage Skaret,CB,63,74,24,2002-04-28,186,80,Norway,KFUM-Kameratene,41,Eliteserien,Right,3,2,48,29,45,56,62,67,59,54,36,6,7,8,7,12,,
261874,Josh Bauer,Josh Bauer,CB,63,66,28,1998-07-22,188,86,USA,Nashville SC,39,MLS,Right,3,2,55,24,47,48,62,71,59,57,31,13,13,9,9,12,,
266015,Anton Eriksson,Anton Eriksson,CB,63,70,26,2000-03-05,188,78,Sweden,,56,Allsvenskan,Right,2,2,53,32,49,44,62,67,65,46,29,14,6,6,5,14,,
278282,Yvann Titi,Yvann Titi,"RB, RM",63,78,20,2006-05-05,188,76,France,ESTAC Troyes,17,Ligue 2 BKT,Right,2,2,58,28,50,50,64,57,58,43,34,12,11,7,12,15,,
76912,Femi Awodesu,Femi Awodesu,CB,63,70,25,2001-04-01,190,74,USA,Houston Dynamo,39,MLS,Right,2,2,68,22,37,45,63,71,61,46,31,7,7,11,10,6,,
256473,Jasper Moon,Jasper Moon,CB,63,68,25,2000-11-24,186,77,England,Burton Albion,60,EFL League One,Right,3,2,60,26,42,42,64,72,61,50,34,6,12,14,5,9,,
259990,Gabriel Wallentin,Gabriel Wallentin,CB,63,72,25,2001-04-03,189,80,Sweden,Halmstads BK,56,Allsvenskan,Right,3,2,57,25,42,50,63,68,59,47,35,9,7,10,7,7,,
205139,Paddy Barrett,Paddy Barrett,CB,63,63,33,1993-07-22,182,92,Ireland,Shelbourne,,SSE Airtricity PD,Right,2,2,37,44,45,47,63,68,55,56,35,7,6,11,11,15,,"Long Ball Pass, Bruiser"
277303,Mounsef Bakrar,Mounsef Bakrar,ST,63,68,25,2001-01-13,183,79,Algeria,Dinamo Zagreb,317,Liga Hrvatska,Right,3,3,59,67,38,56,25,59,60,51,42,5,14,13,15,12,,
74050,Juan José Guevara,Juan José Guevara,CB,63,67,25,2001-06-26,180,72,Colombia,,,Ligue 2 BKT,Right,2,2,62,23,43,46,63,66,58,48,36,11,9,15,14,11,,
73763,Bartłomiej Smolarczyk,Bartłomiej Smolarczyk,CB,63,70,23,2003-07-02,191,88,Poland,Korona Kielce,66,PKO BP Ekstraklasa,Right,2,2,53,31,42,45,62,69,55,52,28,13,11,8,11,14,,
79311,Luc Marijnissen,Luc Marijnissen,CB,63,69,23,2003-01-09,188,80,Netherlands,,,1A Pro League,Right,3,2,62,24,45,44,61,66,60,47,33,14,8,5,11,11,,
223763,Sandesh Jhingan,Sandesh Jhingan,CB,63,63,33,1993-07-21,188,80,India,FC Goa,2149,ISL,Right,3,2,50,33,42,39,62,76,45,60,33,13,11,7,11,12,,"Precision Header, Jockey, Bruiser"
264367,Kacper Łopata,Kacper Łopata,CB,63,69,25,2001-08-27,192,82,Poland,Bristol Rovers,61,EFL League Two,Right,2,2,57,28,43,40,62,71,58,44,38,6,6,14,14,14,,
75316,Sékou Doucouré,Sékou Doucouré,CB,63,77,21,2005-04-26,187,79,France,FC Nantes,16,Ligue 1 McDonald's,Right,3,2,60,24,42,48,64,62,57,48,29,9,11,14,13,10,,
190560,Omar González,Omar González,CB,63,63,37,1988-10-11,196,94,USA,Chicago Fire FC,,MLS,Right,3,2,34,36,50,44,61,75,58,63,49,14,13,10,16,14,,Precision Header
260798,Elkan Baggott,Elkan Baggott,CB,63,71,23,2002-10-23,194,86,Indonesia,Ipswich,,EFL Championship,Left,3,2,54,24,40,46,62,73,60,56,37,8,8,5,11,7,,
240056,Dominic Minz,Dominic Minz,CB,63,66,27,1999-03-07,185,73,Germany,TSV Havelse,2076,3. Liga,Right,3,2,55,27,41,43,64,68,62,50,34,11,11,7,15,13,,
77007,Eric Tovo,Eric Tovo,CB,63,63,34,1992-03-06,190,84,Argentina,Dep. Riestra,,LPF,Right,3,2,62,25,32,43,63,72,58,51,31,10,12,9,13,7,,
236677,Ignacio Tapia,Ignacio Tapia,"CB, RB, LB, RM",63,64,27,1999-02-22,188,72,Chile,,,Libertadores,Right,4,2,54,31,40,39,61,71,62,48,35,14,5,10,6,8,,Precision Header
251924,Nathan Zohoré,Nathan Zohoré,CB,63,68,25,2000-11-17,188,83,France,US Boulogne,,Ligue 2 BKT,Left,2,2,52,26,37,46,63,71,61,43,30,5,13,9,7,13,,
256519,Jordy Gillekens,Jordy Gillekens,CB,63,68,26,2000-02-18,187,81,Belgium,Wehen Wiesbaden,2076,3. Liga,Right,3,2,61,23,37,44,64,65,59,66,22,11,14,8,9,9,,
279228,Fabio Ruggeri,Fabio Ruggeri,CB,63,76,21,2004-12-13,180,75,Italy,Carrarese Calcio,,Serie BKT,Right,3,2,49,29,44,49,66,57,59,60,32,9,13,7,8,13,,
71103,Shin Min Ha,Min Ha Shin,CB,63,80,20,2005-09-15,186,77,South Korea,Gangwon FC,83,K League 1,Right,3,2,60,25,36,41,63,68,56,61,31,7,9,13,11,6,,"Jockey, Intercept, Anticipate"
267801,Ryan Sailor,Ryan Sailor,CB,63,66,28,1998-01-01,193,81,USA,Inter Miami CF,,MLS,Right,2,2,63,24,34,39,64,69,55,49,26,12,12,8,11,11,,
77148,Alejandro Pósito,Alejandro Pósito,CB,63,77,20,2005-09-05,181,80,Peru,,,Libertadores,Right,3,2,61,26,37,35,67,66,44,51,36,5,5,14,12,6,,
221316,Matías Blázquez,Matías Blázquez,CB,63,65,35,1991-05-08,187,92,Chile,,,Sudamericana,Right,2,2,47,29,43,35,63,75,48,54,25,9,8,12,11,9,,
243534,Tim Campulka,Tim Campulka,CB,63,67,27,1999-04-28,186,76,Germany,Energie Cottbus,2076,3. Liga,Right,3,2,37,31,48,45,64,67,61,44,48,5,8,7,7,6,,
261821,Martín González,Martín González,CB,63,63,32,1994-06-03,186,80,Uruguay,,,Sudamericana,Right,3,2,56,32,32,39,65,67,49,44,27,12,14,6,7,14,,
188782,Michael Morrison,Michael Morrison,CB,63,63,38,1988-03-03,188,76,England,Cambridge Utd,,EFL League Two,Right,3,2,34,38,41,42,62,71,61,55,42,9,10,7,7,4,,Precision Header
200742,Ben Heneghan,Ben Heneghan,CB,63,63,32,1993-09-19,191,79,England,Port Vale,60,EFL League One,Right,3,2,43,28,41,42,62,71,61,50,35,11,12,10,16,10,,
259954,Renato Rojas,Renato Rojas,"CB, RB",63,68,27,1999-08-04,176,63,Peru,,,Sudamericana,Right,2,2,55,23,42,41,65,61,62,60,34,11,11,10,9,13,,
231303,Lee Grace,Lee Grace,CB,63,63,33,1992-12-01,186,83,Ireland,Shamrock Rovers,65,SSE Airtricity PD,Right,3,2,36,29,43,50,63,63,60,64,32,13,14,6,7,6,,
187154,Niall Canavan,Niall Canavan,CB,63,63,35,1991-04-11,191,80,Ireland,,,EFL League Two,Left,2,2,36,26,37,42,63,76,64,59,34,6,10,11,14,6,,Aerial Fortress
224267,Fabio Varesi-Strauss,Fabio Varesi-Strauss,CB,63,63,32,1994-08-06,195,84,Austria,Blau-Weiss Linz,,Ö. Bundesliga,Right,3,2,33,28,40,35,63,78,65,53,33,11,8,14,13,8,,
266155,George Hall,George Hall,"CM, CAM",62,71,22,2004-07-15,178,70,England,Port Vale,60,EFL League One,Right,3,3,87,58,62,66,57,65,57,66,63,14,11,7,8,6,,
244322,Myles Hippolyte,Myles Hippolyte,"CM, LB, CAM",62,62,31,1994-11-09,183,74,Grenada,AFC Wimbledon,60,EFL League One,Left,4,3,82,60,60,63,54,70,62,57,61,11,12,13,6,9,,"Technical, Long Throw"
230812,Alex Pattison,Alex Pattison,"CM, RM, CAM",62,62,28,1997-09-06,173,70,England,Bradford City,60,EFL League One,Right,3,3,81,59,60,65,54,67,60,62,62,11,6,9,8,14,,Relentless
237140,Ludvig Fritzson,Ludvig Fritzson,"CM, CDM",62,62,31,1995-08-25,187,77,Sweden,Zagłębie Lubin,66,PKO BP Ekstraklasa,Right,3,3,73,58,59,63,60,73,62,65,60,5,14,14,7,6,,
219259,Reece Brown,Reece Brown,"CM, CDM",62,62,30,1996-03-03,175,78,England,Crawley Town,61,EFL League Two,Right,4,3,78,59,62,66,57,63,61,69,63,16,10,13,13,7,,
258749,Samson Tovide,Samson Tovide,ST,62,72,22,2004-01-04,188,78,England,Colchester,,EFL League Two,Left,2,3,81,60,55,61,46,80,58,58,58,9,12,10,10,6,,"Low Driven Shot, Quick Step, Enforcer"
221801,Liao Lisheng,Lisheng Liao,"CM, CDM",62,62,33,1993-04-29,180,70,China PR,SZ Peng City,,CSL,Right,3,3,70,61,61,64,63,62,61,61,63,7,10,15,11,15,,
73260,Jason Daði Svanþórs­son,Jason Daði Svanþórs­son,"RB, LM, RM, LW",62,66,26,1999-12-31,178,75,Iceland,Grimsby Town,61,EFL League Two,Right,3,3,88,54,55,62,52,69,58,58,57,14,10,11,10,13,,
193608,Ollie Clarke,Ollie Clarke,"CM, CB, CDM",62,62,34,1992-06-29,180,75,England,Swindon Town,61,EFL League Two,Right,4,2,65,61,59,62,58,75,62,60,57,9,12,8,9,12,,"Precision Header, Block, Aerial Fortress, Press Proven"
236637,Dennis Adeniran,Dennis Adeniran,"CM, CDM, RB, RM",62,64,27,1999-01-02,180,75,England,Barnet,61,EFL League Two,Right,3,2,70,57,58,62,62,71,63,58,60,8,13,11,13,14,,Slide Tackle
262363,Max Anderson,Max Anderson,"CM, CDM",62,69,25,2001-05-17,175,70,Scotland,Crawley Town,61,EFL League Two,Right,3,2,76,57,60,64,54,69,57,63,60,9,10,10,7,12,,
79397,Gibson Yah,Gibson Yah,"CM, CDM",62,73,22,2003-09-27,192,78,Netherlands,,10,Eredivisie,Right,3,2,72,44,64,66,63,70,58,66,63,15,11,13,14,10,,
247085,Will Hondermarck,Will Hondermarck,"CM, CDM",62,67,25,2000-11-21,183,76,Congo,Bromley FC,,EFL League Two,Right,3,3,78,53,58,65,59,66,64,60,62,13,8,8,7,13,,
257809,Alexandru Oroian,Alexandru Oroian,"LB, RB, LM",62,67,25,2001-01-27,175,72,Romania,,1,SUPERLIGA,Right,2,3,82,59,58,65,55,60,57,53,58,12,5,11,8,12,,Technical
258491,Jaheim Headley,Jaheim Headley,"LB, LM",62,71,24,2001-09-24,175,65,England,Port Vale,60,EFL League One,Left,2,3,86,54,53,67,52,67,53,47,52,6,12,5,12,14,,
208543,Cameron Howieson,Cameron Howieson,"CM, ST",62,62,31,1994-12-22,180,78,New Zealand,Auckland FC,351,A-League,Left,3,3,70,61,62,62,54,69,62,68,62,12,11,10,14,10,,Technical
263371,Tommy Leigh,Tommy Leigh,"CAM, ST, CDM, CM",62,66,26,2000-04-13,185,75,England,Bradford City,60,EFL League One,Right,3,3,71,61,61,63,52,70,59,59,62,6,6,12,15,13,,"Finesse Shot, Long Throw"
228111,Ronan Curtis,Ronan Curtis,"LM, CAM, ST, LW",62,62,30,1996-03-29,182,77,Ireland,Port Vale,60,EFL League One,Right,4,4,74,63,57,62,48,73,56,59,59,10,14,12,14,8,,"Power Shot, Gamechanger"
278464,Leonel Pérez,Leonel Pérez,"CM, CDM",62,76,22,2004-08-09,186,76,Argentina,Huracán,353,LPF,Right,3,2,68,55,59,64,58,73,55,66,62,7,14,9,14,5,,Aerial Fortress
222714,Connor Evans,Connor Evans,"CM, CAM",62,62,29,1997-01-24,179,73,Wales,MK Dons,,EFL League Two,Right,3,3,74,60,60,64,56,62,61,60,63,7,14,9,15,15,,Aerial Fortress
229123,Ryan Broom,Ryan Broom,"RB, CM, CAM, RM",62,62,29,1996-09-04,177,80,Wales,Cheltenham Town,61,EFL League Two,Right,4,2,82,56,59,62,54,63,58,62,63,15,7,10,8,10,,
271645,Timothy Noor Ouma,Timothy Noor Ouma,CM,62,70,22,2004-06-10,183,75,Kenya,Lech Poznań,66,PKO BP Ekstraklasa,Right,2,2,76,55,58,63,58,66,62,69,61,6,11,11,13,14,,
273870,Yaw Paintsil,Yaw Paintsil,"RM, RB, LM, RW",62,63,27,1999-08-19,180,75,Norway,Tromsø IL,41,Eliteserien,Left,3,3,88,54,53,64,57,60,50,58,48,8,8,7,8,8,,Rapid
225625,Kane Vincent-Young,Kane Vincent-Young,"RB, LB, RM",62,61,30,1996-03-15,180,70,Grenada,Colchester,,EFL League Two,Right,4,3,84,54,56,61,58,62,57,60,56,7,9,13,14,7,,Rapid
79327,Almin Mešanović,Almin Mešanović,CM,62,70,22,2004-01-17,182,73,Bosnia and Herzegovina,SC Verl,2076,3. Liga,Left,3,2,72,59,62,64,54,63,61,56,62,9,13,5,8,7,,
203287,Ellis Harrison,Ellis Harrison,ST,62,62,32,1994-01-29,180,79,Wales,Bristol Rovers,61,EFL League Two,Right,4,2,79,60,54,61,43,77,58,62,54,11,6,8,15,12,,Acrobatic
233051,Luke Bolton,Luke Bolton,"RB, RM",62,65,26,1999-10-07,174,72,England,Mansfield Town,60,EFL League One,Right,3,3,79,55,58,64,54,64,60,56,60,12,6,9,11,6,,Whipped Pass
240583,Charlie Lakin,Charlie Lakin,"CM, CAM",62,64,27,1999-05-08,183,76,England,Walsall,61,EFL League Two,Left,2,2,68,58,62,62,59,65,61,66,61,14,13,10,13,9,,
74370,Aboubacar Bassinga,Aboubacar Bassinga,"CM, CAM",62,78,21,2005-07-13,178,70,Ivory Coast,AD Ceuta FC,54,LALIGA HYPERMOTION,Left,3,4,71,59,60,69,53,61,59,61,63,13,10,8,14,11,,
223810,George Maris,George Maris,"CM, CAM",62,62,30,1996-03-06,180,83,England,Mansfield Town,60,EFL League One,Right,3,2,68,58,61,62,58,66,62,58,64,13,13,15,10,12,,"Pinged Pass, Long Ball Pass"
241335,Zhang Xiuwei,Xiuwei Zhang,"CAM, CM, CDM",62,62,30,1996-03-13,173,57,China PR,Qingdao W. Coast,,CSL,Right,3,3,77,51,59,64,58,64,65,58,62,13,10,9,6,12,,
266496,Min Gyeong Hyeon,Gyeong Hyeon Min,"CM, LM, LB",62,70,24,2001-12-16,174,66,South Korea,Gimcheon Sangmu,83,K League 1,Right,3,3,75,46,59,62,56,75,62,43,61,6,7,7,9,5,,Technical
277615,Robin Müller,Robin Müller,"ST, RW, RM",62,67,26,2000-06-16,176,72,Germany,TSV Havelse,2076,3. Liga,Right,4,3,83,59,55,65,42,69,69,54,56,10,8,8,8,11,,
265478,Emiliano Viveros,Emiliano Viveros,"CM, LW, LM, CAM",62,72,23,2002-09-30,178,70,Argentina,Argentinos Jrs.,,LPF,Right,3,3,70,57,63,62,57,63,64,59,59,12,6,13,6,11,,
266654,Alassane Sidibe,Alassane Sidibe,"CM, CAM",62,68,24,2002-06-09,178,73,Ivory Coast,,,PKO BP Ekstraklasa,Right,3,2,72,54,58,64,59,65,63,53,59,6,8,5,7,9,,
269649,Kevin Doukoure,Kevin Doukoure,"CDM, CM",62,64,27,1999-03-30,175,73,Ivory Coast,FC Argeș,1,SUPERLIGA,Right,3,2,72,51,55,62,60,72,60,63,52,9,8,10,9,9,,
279881,Efe Akman,Efe Akman,"CDM, CM",62,79,20,2006-03-20,175,69,Turkey,FC Andorra,54,LALIGA HYPERMOTION,Right,3,3,73,56,62,72,55,54,60,56,66,8,6,11,11,13,,Tiki Taka
264192,Nathan Moriah-Welsh,Nathan Moriah-Welsh,"CM, CDM",62,66,24,2002-03-18,172,65,Guyana,Mansfield Town,60,EFL League One,Right,3,2,69,54,59,65,57,67,61,60,60,6,9,8,10,13,,
73673,Peyton Miller,Peyton Miller,"LB, LM",62,76,18,2007-11-08,170,72,USA,New England,,MLS,Left,3,2,75,56,60,66,57,56,57,58,59,7,13,8,12,10,,
77074,Henry Sletsjøe,Henry Sletsjøe,"CM, RB, CDM",62,67,26,2000-03-27,189,79,Sweden,Kristiansund BK,41,Eliteserien,Right,3,2,67,56,60,60,60,67,59,60,61,11,10,6,15,12,,
240345,Idris Kanu,Idris Kanu,"RB, RM",62,64,26,1999-12-05,182,75,Sierra Leone,Barnet,61,EFL League Two,Right,3,3,86,50,53,60,54,67,56,57,58,12,7,5,15,7,,Rapid
277849,Luciano Pascual,Luciano Pascual,"CM, CAM, LM",62,73,22,2004-06-23,178,70,Argentina,,,LPF,Right,3,2,71,59,63,60,56,61,61,48,55,12,13,7,8,7,,
70297,Noa Mikić,Noa Mikić,"RB, RM",62,79,19,2007-01-27,175,65,Croatia,Dinamo Zagreb,317,Liga Hrvatska,Right,2,2,81,50,56,68,54,60,56,51,47,6,11,6,13,14,,
207513,Gavan Holohan,Gavan Holohan,"CM, CDM, CAM",62,62,34,1991-12-15,180,75,Ireland,Crawley Town,61,EFL League Two,Right,3,3,68,58,59,63,54,67,62,62,62,15,14,6,8,15,,Aerial Fortress
230032,Justin Amaluzor,Justin Amaluzor,"RW, RM",62,62,29,1996-10-17,183,79,England,Grimsby Town,61,EFL League Two,Left,3,3,91,52,53,64,41,68,56,52,46,6,6,7,7,6,,Rapid
239974,Dario Ulrich,Dario Ulrich,"RM, RB, LB",62,62,28,1998-03-12,173,72,Switzerland,,,Brack Super League,Right,3,3,66,59,61,63,60,60,57,60,62,10,7,14,7,6,,
251291,De Erjiaduo,Erjiaduo De,"ST, CAM, RM",62,62,29,1997-04-07,188,77,China PR,Chengdu FC,,CSL,Left,3,3,71,59,65,62,43,69,57,57,63,15,8,10,10,12,,
255474,Mark Helm,Mark Helm,"CM, CAM",62,69,24,2001-10-21,173,61,England,Fleetwood Town,61,EFL League Two,Right,4,3,70,60,61,67,51,60,62,64,62,11,10,6,13,9,,
278040,Ben Woods,Ben Woods,"CM, LB, CDM",62,69,23,2002-09-27,177,75,England,Peterborough,,EFL League One,Left,3,2,68,56,61,61,57,66,60,59,62,11,13,12,8,11,,"Long Ball Pass, Intercept"
211928,Dominic Gape,Dominic Gape,"CDM, CM",62,62,31,1994-09-09,173,69,England,Colchester,,EFL League Two,Right,2,2,65,57,60,66,57,63,65,65,59,11,16,11,15,8,,
246249,Ryan Rydel,Ryan Rydel,"LB, LM",62,69,25,2001-02-09,181,74,England,Exeter City,60,EFL League One,Left,3,3,81,53,56,59,55,64,56,53,55,10,11,13,7,10,,
267771,Evan Caffrey,Evan Caffrey,"CM, RM, RB, CAM",62,69,23,2003-02-27,178,74,Ireland,Shelbourne,,SSE Airtricity PD,Right,4,2,65,61,60,62,55,65,59,58,63,7,8,15,14,8,,
270111,Benno Dietze,Benno Dietze,"CM, CDM, CB",62,71,23,2003-07-15,183,82,Germany,FC Hansa Rostock,2076,3. Liga,Right,2,2,68,51,55,66,59,69,59,57,63,9,15,10,14,10,,"Aerial Fortress, Press Proven"
70162,Michael Golding,Michael Golding,"CAM, LM, CM",62,79,20,2006-05-23,178,63,England,Leicester City,14,EFL Championship,Right,3,3,66,57,63,64,57,60,58,63,62,11,12,8,7,13,,
70481,Aaron Ciammaglichella,Aaron Ciammaglichella,"CM, CDM",62,79,21,2005-01-26,180,72,Italy,SS Juve Stabia,32,Serie BKT,Right,4,3,66,57,60,63,63,58,65,56,62,6,13,6,11,7,,
73767,Gady-Pierre Beyuku,Gady-Pierre Beyuku,"RB, CB",62,77,20,2005-11-23,185,75,France,Modena,32,Serie BKT,Right,3,2,75,54,56,58,59,65,51,51,53,11,8,11,10,10,,
79554,Bismark Edjeodji,Bismark Edjeodji,"CM, LW, ST",62,78,19,2007-04-24,181,71,Ghana,,,3F Superliga,Right,3,3,80,58,58,64,49,58,59,65,62,6,12,8,13,5,,
246096,Promise Omochere,Promise Omochere,"ST, RW, LW, RM",62,67,25,2000-10-18,187,79,Ireland,Bristol Rovers,61,EFL League Two,Right,2,3,74,59,55,63,43,73,60,56,55,8,12,12,6,15,,
259854,Tim Latteier,Tim Latteier,"CM, CDM, CAM",62,67,26,2000-05-20,177,71,Germany,,2076,3. Liga,Right,3,2,68,57,60,66,56,60,52,51,58,12,12,8,10,14,,Anticipate
70689,Mauricio Benítez,Mauricio Benítez,"CM, CDM, CB",62,73,22,2004-02-03,185,82,Argentina,Royal Antwerp FC,4,1A Pro League,Right,3,2,59,55,60,63,61,68,60,58,61,9,9,5,8,8,,
73359,Ayrton Portillo,Ayrton Portillo,"RM, RB, RW",62,65,26,2000-08-18,182,72,Argentina,,,LPF,Right,3,3,77,55,54,62,54,64,50,48,45,15,12,7,7,7,,
76904,Mansour Sinyan,Mansour Sinyan,CM,62,65,27,1999-07-13,181,75,Norway,KFUM-Kameratene,41,Eliteserien,Right,4,3,68,57,57,63,56,65,61,58,60,9,9,7,7,14,,
205019,Jake Caprice,Jake Caprice,"RB, RM",62,62,33,1992-11-11,178,73,England,Oldham Athletic,61,EFL League Two,Right,3,2,89,46,53,58,55,65,55,56,54,12,8,14,7,6,,"Jockey, Rapid"
241039,Nick Tsaroulla,Nick Tsaroulla,"LB, RB, LM",62,64,27,1999-03-29,173,70,Cyprus,Notts County,61,EFL League Two,Left,3,3,82,55,54,63,54,58,58,63,57,7,13,14,15,11,,Technical
243845,Phoenix Patterson,Phoenix Patterson,"LB, LM",62,67,25,2000-09-01,178,70,Scotland,Stevenage,60,EFL League One,Left,3,3,82,54,61,62,53,54,56,63,59,10,12,10,8,9,,
70687,Federico Medina,Federico Medina,"RW, RM",62,75,22,2004-02-16,162,60,Argentina,,,Sudamericana,Right,3,3,74,60,61,64,59,47,55,54,56,12,9,8,12,8,,
72918,Isaac Pappoe,Isaac Pappoe,"CM, CDM",62,67,22,2003-12-20,180,80,Ghana,Dundee United,,Scottish Prem,Right,3,3,67,49,61,63,59,66,58,58,66,7,14,13,7,15,,
73866,Panagiotis Kattirtzis,Panagiotis Kattirtzis,CM,62,74,20,2006-04-12,175,63,Cyprus,APOEL FC,318,Liga Cyprus,Right,3,2,71,53,59,68,55,59,55,49,63,14,6,7,12,14,,
76108,Mohamed Sanogo,Mohamed Sanogo,"CM, CDM",62,71,22,2003-11-02,182,71,Mali,LASK,,Ö. Bundesliga,Right,3,2,66,53,58,64,62,62,60,58,59,13,13,8,12,9,,
78314,Valmir Matoshi,Valmir Matoshi,"CM, CAM, RM",62,70,23,2003-07-04,184,82,Switzerland,FC Thun,189,Brack Super League,Right,3,2,66,62,59,61,53,64,57,55,63,11,11,12,13,14,,
225772,Kieran Green,Kieran Green,"CM, CAM",62,62,29,1997-06-30,184,78,England,Grimsby Town,61,EFL League Two,Right,3,2,62,57,58,62,57,69,62,65,61,10,9,9,8,9,,Aerial Fortress
246195,Callan Elliot,Callan Elliot,"RB, RM",62,65,27,1999-07-07,177,68,New Zealand,Auckland FC,351,A-League,Right,2,2,76,48,56,63,55,67,55,60,57,7,5,9,6,8,,
262384,Patrick Greil,Patrick Greil,"CAM, CM",62,64,29,1996-09-08,184,75,Austria,SCR Altach,,Ö. Bundesliga,Right,3,3,68,60,62,62,50,63,58,64,61,14,8,10,15,7,,
276659,Kalifa Kujabi,Kalifa Kujabi,"CM, CDM",62,66,26,2000-05-03,185,75,Gambia,,1,SUPERLIGA,Left,2,2,63,57,60,61,56,68,60,48,58,7,11,13,12,7,,
276708,Juan Cardozo,Juan Cardozo,"CM, CDM",62,74,22,2004-02-24,184,73,Paraguay,Argentinos Jrs.,,LPF,Right,3,2,61,55,60,64,59,66,62,64,64,8,15,12,9,13,,
71359,Moon Min Seo,Min Seo Moon,"CM, LM, CAM",62,67,22,2004-02-18,181,78,South Korea,Gwangju FC,83,K League 1,Right,5,3,70,56,60,63,51,64,62,55,62,8,14,8,7,12,,
240535,Ellis Chapman,Ellis Chapman,"CAM, CM",62,65,25,2001-01-08,188,74,England,Shelbourne,,SSE Airtricity PD,Left,4,3,58,62,62,61,53,68,59,62,59,15,13,8,13,10,,
245539,Ben Waine,Ben Waine,ST,62,67,25,2001-06-11,179,78,New Zealand,Port Vale,60,EFL League One,Right,3,2,77,61,54,60,44,68,56,56,54,13,7,11,13,12,,Finesse Shot
