player_id,name,first_name,last_name,short_name,date_of_birth,derived_age,nationality,nationality_raw,nationality_id,height,weight,club,club_id,league,league_id,position,positions,alternative_positions,position_type,preferred_foot,overall,potential,pace,acceleration,sprint_speed,shooting,finishing,shot_power,long_shots,volleys,penalties,positioning,passing,vision,crossing,free_kick_accuracy,short_passing,long_passing,curve,dribbling,agility,balance,reactions,ball_control,composure,defending,interceptions,heading_accuracy,defensive_awareness,standing_tackle,sliding_tackle,physical,jumping,stamina,strength,aggression,weak_foot,skill_moves,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,value,wage,release_clause,contract_until,playstyles,playstyles_plus,gender,gender_id,source,source_player_id,source_url,overall_source,attributes_source,potential_source,data_version,scraped_at
72950,Alessia Capelletti,Alessia,Capelletti,,1998-10-13,27,Italy,Italy,27,168,56,Juventus,116280,Calcio A Femminile,,GK,GK,,Defense,Right,65,,63,29,24,66,5,49,7,6,11,5,65,24,9,11,22,23,10,66,24,50,49,15,26,27,9,12,6,12,10,68,38,20,30,24,2,1,63,66,65,68,66,,,,,,,Women's Football,1,ea-drop-api,72950,https://www.ea.com/games/ea-sports-fc/ratings?playerId=72950,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
76320,Mia Pante,Mia,Pante,,2003-03-25,23,Canada,Canada,70,170,62,Roma,116282,Calcio A Femminile,,CB,CB,,Defense,Right,65,,65,63,66,45,44,46,47,53,41,31,50,43,37,26,64,60,33,63,64,64,65,65,63,66,66,62,68,66,63,64,68,66,66,57,3,2,8,5,9,10,14,,,,,,,Women's Football,1,ea-drop-api,76320,https://www.ea.com/games/ea-sports-fc/ratings?playerId=76320,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272400,Elena De Toro,Elena,De Toro Aldaria,Elena De Toro,1997-01-31,29,Spain,Spain,45,169,71,,,Liga F Moeve,,GK,GK,,Defense,Right,65,,64,35,40,60,7,45,8,7,18,6,60,27,14,13,25,19,12,66,23,44,65,14,31,37,9,13,6,12,12,65,40,19,31,23,2,1,64,60,60,65,66,,,,,,,Women's Football,1,ea-drop-api,272400,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272400,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
274075,Laura Coronado,Laura,Coronado Vilchez,Laura Coronado,2003-04-06,23,Spain,Spain,45,170,60,,,Liga F Moeve,,GK,GK,,Defense,Right,65,,66,31,40,69,9,43,6,6,12,6,57,34,9,11,16,11,11,63,22,31,63,18,15,35,10,8,7,14,11,62,38,21,32,17,2,1,66,69,57,62,63,,,,,,,Women's Football,1,ea-drop-api,274075,https://www.ea.com/games/ea-sports-fc/ratings?playerId=274075,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272144,Estefa,Estefanía,Lima Díaz,Estefa,1989-05-11,37,Spain,Spain,45,174,60,,,Liga F Moeve,,CM,CM,,Midfielder,Left,65,,52,54,51,61,60,63,59,58,65,70,63,69,60,55,63,60,59,65,50,48,65,73,70,57,60,50,62,55,49,53,51,59,50,55,2,3,11,6,13,12,11,,,,,,,Women's Football,1,ea-drop-api,272144,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272144,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
75791,Trinity Byars,Trinity,Byars,,2003-01-29,23,USA,United States,95,162,58,San Diego Wave,116312,NWSL,,ST,ST,,Attack,Right,65,,67,68,66,64,65,66,63,62,52,66,52,47,44,39,67,43,45,66,65,59,60,71,56,37,40,62,33,32,29,63,69,66,64,53,3,2,7,14,15,6,8,,,,,,,Women's Football,1,ea-drop-api,75791,https://www.ea.com/games/ea-sports-fc/ratings?playerId=75791,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
274850,Marie Steiner,Marie,Steiner,,2005-09-04,20,Germany,Germany,21,155,52,TSG Hoffenheim,115999,GPFBL,,ST,ST,,Attack,Right,65,,71,71,71,63,66,62,61,56,57,68,52,49,47,40,65,40,38,67,66,81,68,68,59,52,48,64,45,60,40,41,56,35,36,55,2,3,10,7,5,7,11,,,,,,,Women's Football,1,ea-drop-api,274850,https://www.ea.com/games/ea-sports-fc/ratings?playerId=274850,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
277925,Baby Jordy Benera,Baby Jordy,Benera,,2004-05-24,22,France,France,18,169,62,Paris SG,116034,Arkema PL,,CM,CM,,Midfielder,Right,65,,35,34,36,59,59,61,61,42,48,62,62,61,53,51,71,68,41,64,57,43,57,71,62,65,62,72,61,72,51,61,66,50,70,51,3,2,6,13,7,10,7,,,,,,,Women's Football,1,ea-drop-api,277925,https://www.ea.com/games/ea-sports-fc/ratings?playerId=277925,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
76929,Irune Dorado,Irune,Dorado Alosete,Irune Dorado,2008-03-22,18,Spain,Spain,45,157,53,Real Madrid,116326,Liga F Moeve,,CM,CM,,Midfielder,Right,65,,68,67,69,43,40,48,46,34,37,52,61,66,38,32,75,71,43,67,64,73,56,70,45,53,64,63,43,54,52,50,55,62,42,52,3,3,12,13,12,11,13,,,,,,,Women's Football,1,ea-drop-api,76929,https://www.ea.com/games/ea-sports-fc/ratings?playerId=76929,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
276887,Isina Corte,Isabel,Corte Peláez,Isina Corte,1996-02-14,30,Spain,Spain,45,162,55,DUX Logroño,132629,Liga F Moeve,,ST,"ST, LM, CM, LW","LM, CM, LW",Attack,Right,65,,57,51,61,64,67,66,63,41,54,71,64,66,55,54,71,65,57,63,58,63,69,64,66,37,51,59,25,37,21,56,61,49,62,49,2,3,11,12,6,10,13,,,,,,,Women's Football,1,ea-drop-api,276887,https://www.ea.com/games/ea-sports-fc/ratings?playerId=276887,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
74739,Rebecca Rayner,Rebecca,Rayner,,1999-11-07,26,England,England,14,167,60,Brighton,116013,Barclays WSL,,CAM,"CAM, CM",CM,Midfielder,Right,65,,63,63,63,60,66,52,65,33,43,67,59,65,39,50,68,65,37,64,58,67,56,66,60,35,43,44,28,31,39,56,51,64,55,50,3,3,6,15,8,15,6,,,,,,,Women's Football,1,ea-drop-api,74739,https://www.ea.com/games/ea-sports-fc/ratings?playerId=74739,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
76481,Aisha Solórzano,Aisha,Solórzano,,1998-04-13,28,Guatemala,Guatemala,78,164,58,Utah Royals FC,131478,NWSL,,ST,ST,,Attack,Right,65,,54,53,55,64,64,68,63,61,48,66,55,48,46,40,67,57,52,65,58,63,62,68,60,38,40,66,36,33,31,60,66,44,67,60,3,2,9,8,9,14,7,,,,,,,Women's Football,1,ea-drop-api,76481,https://www.ea.com/games/ea-sports-fc/ratings?playerId=76481,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272126,Amaia Martínez,Amaia,Martínez de la Peña,Amaia Martínez,2004-06-29,22,Spain,Spain,45,167,58,RCD Espanyol,131733,Liga F Moeve,,CB,"CB, CM, RB, CDM","CM, RB, CDM",Defense,Right,65,,59,59,59,36,37,34,31,35,45,45,58,58,48,37,71,56,34,51,54,34,45,68,59,66,70,56,60,72,68,66,65,64,70,60,2,2,6,12,9,12,12,,,,,,,Women's Football,1,ea-drop-api,272126,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272126,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
273912,Paula Partido,Paula,Partido Durán,Paula Partido,2005-03-02,21,Spain,Spain,45,171,60,DUX Logroño,132629,Liga F Moeve,,RM,"RM, ST, RW","ST, RW",Midfielder,Right,65,,68,69,68,67,72,64,65,62,51,61,58,55,55,56,65,52,55,67,54,54,59,72,55,36,37,51,35,35,28,39,46,50,33,40,3,3,8,9,9,6,14,,,,,,,Women's Football,1,ea-drop-api,273912,https://www.ea.com/games/ea-sports-fc/ratings?playerId=273912,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
78844,Jacqueline Baumgärtel,Jacqueline,Baumgärtel,,2002-03-03,24,Germany,Germany,21,164,55,1. FC Nürnberg,131386,GPFBL,,ST,"ST, CAM",CAM,Attack,Right,65,,69,67,71,67,69,67,66,63,63,68,59,61,54,56,64,53,58,62,71,57,64,64,58,31,27,64,28,28,22,45,53,56,35,54,3,3,6,7,8,12,13,,,,,,,Women's Football,1,ea-drop-api,78844,https://www.ea.com/games/ea-sports-fc/ratings?playerId=78844,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
78823,Clara Bertrand,Clara,Bertrand,,2006-06-01,20,France,France,18,163,57,RC Lens,132588,Arkema PL,,CM,CM,,Midfielder,Right,65,,69,69,69,43,42,48,41,35,35,51,61,71,36,37,69,78,34,67,56,62,63,71,47,43,39,44,33,53,48,49,43,63,41,55,2,2,5,7,5,13,12,,,,,,,Women's Football,1,ea-drop-api,78823,https://www.ea.com/games/ea-sports-fc/ratings?playerId=78823,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
276297,Freya Godfrey,Freya,Godfrey,,2005-05-07,21,England,England,14,177,68,London City,132176,Barclays WSL,,ST,ST,,Attack,Right,65,,64,59,68,63,64,63,62,59,59,63,50,57,28,52,62,44,33,64,52,55,62,68,62,22,18,66,17,15,18,60,72,54,74,27,3,3,12,5,13,7,12,,,,,,,Women's Football,1,ea-drop-api,276297,https://www.ea.com/games/ea-sports-fc/ratings?playerId=276297,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
72223,Clara Rodríguez,Clara,Rodríguez García,Clara Rodríguez,2003-02-12,23,Spain,Spain,45,166,60,Granada CF,131391,Liga F Moeve,,LB,"LB, LM",LM,Defense,Left,65,,55,54,56,34,34,41,30,35,29,35,52,35,55,35,65,50,38,53,51,51,61,62,61,65,65,60,61,70,66,61,61,66,59,62,2,2,12,11,7,11,9,,,,,,,Women's Football,1,ea-drop-api,72223,https://www.ea.com/games/ea-sports-fc/ratings?playerId=72223,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
76333,Emily Mason,Emily,Mason,,2002-10-23,23,USA,United States,95,175,66,Seattle Reign,116300,NWSL,,RB,"RB, RM",RM,Defense,Right,65,,49,47,51,32,31,33,32,29,34,41,55,35,64,33,66,56,45,60,49,56,66,67,55,67,68,65,66,69,67,53,59,41,56,57,3,2,11,10,15,11,6,,,,,,,Women's Football,1,ea-drop-api,76333,https://www.ea.com/games/ea-sports-fc/ratings?playerId=76333,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
79255,Sam Angel,Sam,Angel,,2000-10-26,25,USA,United States,95,173,62,Chicago Stars FC,116305,NWSL,,CB,CB,,Defense,Left,65,,64,61,66,26,23,37,24,20,30,22,42,31,24,28,61,46,28,44,56,71,61,62,50,65,63,61,66,67,62,65,68,58,67,68,3,2,5,6,14,6,8,,,,,,,Women's Football,1,ea-drop-api,79255,https://www.ea.com/games/ea-sports-fc/ratings?playerId=79255,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267137,Lana Golob,Lana,Golob,,1999-10-26,26,Slovenia,Slovenia,44,177,71,Glasgow City FC,131363,Scottish Women's League,,CB,CB,,Defense,Right,65,,56,55,57,26,22,33,24,26,28,32,44,33,31,33,59,49,31,44,48,56,62,60,58,65,66,71,61,67,62,66,73,59,70,61,2,2,9,10,10,11,10,,,,,,,Women's Football,1,ea-drop-api,267137,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267137,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265359,Anika Metzner,Anika,Metzner,,2001-01-05,25,Germany,Germany,21,174,63,,,GPFBL,,CB,CB,,Defense,Right,65,,47,48,46,31,30,40,19,29,55,28,43,27,29,32,64,43,23,45,57,58,68,63,50,66,66,64,68,66,63,63,64,50,68,65,2,2,14,10,9,9,5,,,,,,,Women's Football,1,ea-drop-api,265359,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265359,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
78690,Tarah Burmann,Tarah,Burmann,,2005-04-05,21,Germany,Germany,21,161,55,Hamburger SV,132533,GPFBL,,CM,"CM, CDM",CDM,Midfielder,Right,64,,66,65,66,51,53,50,49,45,53,58,59,59,45,49,67,64,52,65,71,71,61,68,56,64,66,47,62,69,66,59,53,70,54,58,2,2,15,9,7,14,11,,,,,,,Women's Football,1,ea-drop-api,78690,https://www.ea.com/games/ea-sports-fc/ratings?playerId=78690,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
279695,Julia Mickenhagen,Julia,Mickenhagen,,2005-04-10,21,Germany,Germany,21,168,57,Leverkusen,115996,GPFBL,,LB,"LB, LM",LM,Defense,Left,64,,68,67,69,59,58,61,59,50,63,70,59,49,62,53,66,57,46,63,64,66,67,68,60,59,55,63,54,64,59,54,62,57,52,55,2,2,8,12,12,9,8,,,,,,,Women's Football,1,ea-drop-api,279695,https://www.ea.com/games/ea-sports-fc/ratings?playerId=279695,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
266526,Katie Startup,Katie,Startup,,1999-01-28,27,England,England,14,170,64,Manchester City,116017,Barclays WSL,,GK,GK,,Defense,Right,64,,60,33,32,63,8,50,13,9,21,7,67,58,18,15,32,30,24,69,31,52,55,17,56,33,8,8,9,14,17,65,56,23,63,20,2,1,60,63,67,65,69,,,,,,,Women's Football,1,ea-drop-api,266526,https://www.ea.com/games/ea-sports-fc/ratings?playerId=266526,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
277116,Yolanda Sierra,Yolanda,Sierra Villanueva,Yolanda Sierra,2005-01-17,21,Spain,Spain,45,165,54,Granada CF,131391,Liga F Moeve,,CB,CB,,Defense,Right,64,,62,59,65,39,35,43,40,30,56,50,59,57,54,40,70,57,35,65,67,67,68,70,58,63,61,59,70,60,60,67,65,69,66,66,3,2,6,5,9,11,14,,,,,,,Women's Football,1,ea-drop-api,277116,https://www.ea.com/games/ea-sports-fc/ratings?playerId=277116,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
71294,Borbála Vincze,Borbála,Vincze,,2007-07-22,19,Hungary,Hungary,23,168,57,FC Zürich,131361,Schweizer Damen Liga,,LM,"LM, CM, CAM, LB","CM, CAM, LB",Midfielder,Right,64,,71,72,70,54,58,50,55,42,35,57,60,61,52,35,68,65,42,65,68,64,58,68,48,51,54,49,46,56,44,50,53,61,45,49,2,3,10,8,7,6,8,,,,,,,Women's Football,1,ea-drop-api,71294,https://www.ea.com/games/ea-sports-fc/ratings?playerId=71294,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
75424,Julia Schiffarth,Julia,Schiffarth,,2007-10-05,18,Germany,Germany,21,170,57,1. FC Köln,116003,GPFBL,,RW,"RW, RM",RM,Attack,Right,64,,81,82,81,55,58,55,52,42,48,61,58,60,62,41,61,53,47,64,70,59,54,67,52,39,33,47,36,43,41,54,61,59,50,54,2,3,6,6,13,6,14,,,,,,,Women's Football,1,ea-drop-api,75424,https://www.ea.com/games/ea-sports-fc/ratings?playerId=75424,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
73756,Ainsley McCammon,Ainsley,McCammon,,2007-08-16,19,USA,United States,95,165,58,Seattle Reign,116300,NWSL,,CM,CM,,Midfielder,Right,64,,61,64,59,55,57,55,60,31,38,62,60,62,54,54,67,59,44,63,57,61,66,68,46,51,64,51,32,62,50,59,61,63,62,48,3,2,11,6,8,12,12,,,,,,,Women's Football,1,ea-drop-api,73756,https://www.ea.com/games/ea-sports-fc/ratings?playerId=73756,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
79627,Larissa Rusek,Larissa,Rusek,,2005-01-01,21,Austria,Austria,4,173,67,1. FC Nürnberg,131386,GPFBL,,GK,GK,,Defense,Right,64,,61,24,33,62,10,50,8,7,19,8,66,51,12,15,21,25,12,67,34,46,62,19,25,28,15,18,9,17,14,64,40,23,37,28,1,1,61,62,66,64,67,,,,,,,Women's Football,1,ea-drop-api,79627,https://www.ea.com/games/ea-sports-fc/ratings?playerId=79627,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
76329,Khyah Harper,Khyah,Harper,,2002-08-15,24,USA,United States,95,165,59,Gotham FC,116310,NWSL,,ST,ST,,Attack,Left,64,,70,69,70,62,65,63,57,55,54,63,53,56,39,35,64,55,36,67,66,66,63,70,51,36,30,60,34,36,30,59,68,58,61,54,3,2,9,12,11,9,7,,,,,,,Women's Football,1,ea-drop-api,76329,https://www.ea.com/games/ea-sports-fc/ratings?playerId=76329,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
74791,Leonie Köpp,Leonie,Köpp,,2007-04-13,19,Germany,Germany,21,164,55,,,GPFBL,,ST,ST,,Attack,Right,64,,67,68,67,62,63,61,59,56,59,68,54,43,64,45,63,42,47,63,62,53,64,66,53,43,34,61,35,55,30,57,66,54,58,55,2,2,9,15,11,13,14,,,,,,,Women's Football,1,ea-drop-api,74791,https://www.ea.com/games/ea-sports-fc/ratings?playerId=74791,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
76324,Mary Long,Mary,Long,,2007-01-24,19,USA,United States,95,177,66,KC Current,116309,NWSL,,ST,ST,,Attack,Right,64,,69,67,70,61,68,55,53,50,52,66,60,63,45,57,69,55,54,70,65,65,52,74,56,35,33,60,37,30,26,51,61,56,51,44,3,3,11,8,7,15,11,,,,,,,Women's Football,1,ea-drop-api,76324,https://www.ea.com/games/ea-sports-fc/ratings?playerId=76324,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
78591,Melanie Wagner,Melanie,Wagner,,2002-03-22,24,Germany,Germany,21,178,65,Union Berlin,132589,GPFBL,,GK,GK,,Defense,Right,64,,61,28,31,60,9,50,11,8,20,9,66,43,18,15,29,27,16,66,24,48,62,15,31,29,17,18,11,19,17,64,42,30,39,21,1,1,61,60,66,64,66,,,,,,,Women's Football,1,ea-drop-api,78591,https://www.ea.com/games/ea-sports-fc/ratings?playerId=78591,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272570,Raquel Pinel,Raquel,Pinel Sáez,Raquel Pinel,1994-08-30,31,Spain,Spain,45,169,64,,,Liga F Moeve,,ST,ST,,Attack,Right,64,,59,63,56,64,65,70,62,48,50,67,55,52,45,50,65,48,65,64,60,55,65,64,60,45,56,59,40,42,34,58,64,55,60,55,3,3,8,8,14,14,8,,,,,,,Women's Football,1,ea-drop-api,272570,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272570,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
77300,DeAira Jackson,DeAira,Jackson,,2002-03-23,24,USA,United States,95,185,73,Utah Royals FC,131478,NWSL,,GK,GK,,Defense,Right,64,,61,26,23,65,7,46,7,7,16,7,61,46,11,11,28,26,12,65,30,49,66,11,30,25,7,14,9,14,10,60,41,18,40,22,3,1,61,65,61,60,65,,,,,,,Women's Football,1,ea-drop-api,77300,https://www.ea.com/games/ea-sports-fc/ratings?playerId=77300,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
72345,Lucía Vallejo,Lucía,Vallejo Blázquez,Lucía Vallejo,2003-07-10,23,Spain,Spain,45,165,55,RCD Espanyol,131733,Liga F Moeve,,LB,"LB, LM, LW","LM, LW",Defense,Left,64,,66,67,65,41,38,43,45,35,40,59,61,48,68,32,70,59,60,58,61,61,50,61,61,59,57,55,52,68,64,51,55,62,45,51,2,2,11,13,8,8,9,,,,,,,Women's Football,1,ea-drop-api,72345,https://www.ea.com/games/ea-sports-fc/ratings?playerId=72345,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
80340,Dana Scheriff,Dana,Scheriff,,1998-09-08,27,USA,United States,95,173,63,Slavia Praha,131360,Ceska Liga Žen,,ST,ST,,Attack,Right,64,,69,68,70,63,64,65,62,55,61,62,47,52,38,46,54,34,58,62,63,75,62,64,60,28,22,66,24,24,21,67,74,64,71,59,3,3,7,11,12,6,7,,,,,,,Women's Football,1,ea-drop-api,80340,https://www.ea.com/games/ea-sports-fc/ratings?playerId=80340,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
70830,Karla Brinkmann,Karla,Brinkmann,,2006-10-31,19,Germany,Germany,21,169,56,VfL Wolfsburg,115998,GPFBL,,CB,CB,,Defense,Right,64,,66,65,66,38,38,45,30,29,48,39,45,34,36,35,62,40,32,58,65,59,66,62,58,66,65,65,69,64,62,62,68,67,60,57,3,2,12,14,9,10,6,,,,,,,Women's Football,1,ea-drop-api,70830,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70830,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
76854,Liliana Merolla,Liliana,Merolla,,2005-09-16,20,Italy,Italy,27,165,59,Roma,116282,Calcio A Femminile,,GK,GK,,Defense,Right,64,,59,20,32,60,5,42,6,7,13,5,56,23,12,12,19,28,10,66,26,43,67,18,37,25,7,14,9,10,12,68,36,28,30,26,2,1,59,60,56,68,66,,,,,,,Women's Football,1,ea-drop-api,76854,https://www.ea.com/games/ea-sports-fc/ratings?playerId=76854,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
75177,Élisa Rambaud,Élisa,Rambaud,,2006-07-24,20,France,France,18,164,56,Montpellier,116037,Arkema PL,,RM,"RM, RW",RW,Midfielder,Right,64,,61,62,61,53,64,50,35,37,44,59,59,57,53,39,69,60,40,66,59,65,58,70,52,47,45,50,38,55,49,47,46,58,40,50,3,3,10,6,11,10,10,,,,,,,Women's Football,1,ea-drop-api,75177,https://www.ea.com/games/ea-sports-fc/ratings?playerId=75177,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
76325,Katie Scott,Katie,Scott,,2007-06-20,19,USA,United States,95,167,60,Rac. Louisville,116308,NWSL,,CB,CB,,Defense,Right,64,,61,57,64,40,33,51,46,29,45,33,49,39,41,41,60,57,34,58,61,74,62,60,45,65,62,64,64,68,66,59,66,54,62,58,3,2,15,8,12,8,13,,,,,,,Women's Football,1,ea-drop-api,76325,https://www.ea.com/games/ea-sports-fc/ratings?playerId=76325,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
72479,Emily Reske,Emily,Reske,,2005-03-24,21,Germany,Germany,21,166,58,,,GPFBL,,LM,"LM, LW",LW,Midfielder,Right,64,,55,52,57,57,62,57,50,37,54,69,63,64,65,43,66,63,43,64,62,50,65,67,48,42,33,42,37,55,37,48,44,37,52,52,2,3,10,10,5,8,12,,,,,,,Women's Football,1,ea-drop-api,72479,https://www.ea.com/games/ea-sports-fc/ratings?playerId=72479,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
76485,Zara Chavoshi,Zara,Chavoshi,,2002-12-06,23,Canada,Canada,70,171,63,Orlando Pride,116307,NWSL,,CB,CB,,Defense,Right,64,,55,53,56,40,33,53,46,22,42,35,47,36,38,28,62,53,26,59,54,68,66,63,56,64,67,62,65,64,61,61,64,55,64,61,3,2,9,9,14,10,8,,,,,,,Women's Football,1,ea-drop-api,76485,https://www.ea.com/games/ea-sports-fc/ratings?playerId=76485,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
76517,Ella Hase,Ella,Hase,,2002-07-12,24,USA,United States,95,165,62,Rac. Louisville,116308,NWSL,,LB,"LB, LM",LM,Defense,Left,64,,67,68,66,41,31,56,52,29,42,40,52,34,62,34,61,54,40,58,64,66,62,64,47,61,61,58,60,64,59,47,51,64,38,48,3,2,14,10,7,7,8,,,,,,,Women's Football,1,ea-drop-api,76517,https://www.ea.com/games/ea-sports-fc/ratings?playerId=76517,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
78627,Ndeye Awa Diakhaté,Ndeye Awa,Diakhaté,,1997-01-02,29,Senegal,Senegal,136,166,58,Marseille,132370,Arkema PL,,CAM,"CAM, CM",CM,Midfielder,Right,64,,57,53,61,57,55,53,67,49,42,66,55,62,32,43,65,62,40,66,58,62,58,68,45,32,19,53,20,43,38,51,55,52,56,38,3,3,10,11,15,9,13,,,,,,,Women's Football,1,ea-drop-api,78627,https://www.ea.com/games/ea-sports-fc/ratings?playerId=78627,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
77985,Sally Menti,Sally,Menti,,2002-03-10,24,USA,United States,95,175,63,Seattle Reign,116300,NWSL,,ST,ST,,Attack,Right,64,,69,67,70,59,60,58,57,55,55,66,49,43,34,34,68,43,34,67,66,57,65,72,48,18,13,62,12,14,14,52,65,58,56,29,3,2,12,8,8,13,11,,,,,,,Women's Football,1,ea-drop-api,77985,https://www.ea.com/games/ea-sports-fc/ratings?playerId=77985,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
276726,Lenna Gunning-Williams,Lenna,Gunning-Williams,,2005-02-05,21,England,England,14,167,60,Spurs,116011,Barclays WSL,,ST,ST,,Attack,Right,64,,65,63,67,65,67,68,60,57,54,65,50,49,29,45,63,56,35,64,59,64,60,68,53,19,13,57,15,17,10,49,62,35,59,40,3,3,14,12,6,15,14,,,,,,,Women's Football,1,ea-drop-api,276726,https://www.ea.com/games/ea-sports-fc/ratings?playerId=276726,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
271403,Evelina Duljan,Evelina,Duljan,,2003-05-12,23,Sweden,Sweden,46,160,57,Houston Dash,116306,NWSL,,RM,"RM, RW",RW,Midfielder,Right,63,,70,69,71,59,58,62,62,45,60,56,63,58,65,56,66,59,65,60,70,69,57,67,59,59,58,51,58,61,61,62,62,61,61,66,3,3,9,11,13,10,13,,,,,,,Women's Football,1,ea-drop-api,271403,https://www.ea.com/games/ea-sports-fc/ratings?playerId=271403,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272262,Sanadri,Marta,San Adrián Rocandio,Sanadri,2000-02-22,26,Spain,Spain,45,173,59,Athletic Club,116328,Liga F Moeve,,ST,"ST, LW",LW,Attack,Right,63,,67,69,66,63,67,62,60,56,57,61,60,63,61,61,60,50,63,64,55,56,61,66,69,49,49,58,46,51,45,60,64,56,59,66,3,3,8,9,7,5,9,,,,,,,Women's Football,1,ea-drop-api,272262,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272262,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
271811,Mélinda Mendy,Mélinda,Mendy,,2006-12-21,19,France,France,18,170,58,Havre AC,116416,Arkema PL,,CM,"CM, RM, CAM","RM, CAM",Midfielder,Right,63,,70,71,70,58,60,49,61,59,55,63,59,63,49,50,66,58,42,70,73,72,62,72,58,51,58,55,42,57,45,54,68,46,62,38,2,3,15,9,14,5,12,,,,,,,Women's Football,1,ea-drop-api,271811,https://www.ea.com/games/ea-sports-fc/ratings?playerId=271811,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
